,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,Year,Home_rank,Away_rank
20541,1997-06-08,Spain,Czech Republic,1,0,FIFA World Cup qualification,Valladolid,Spain,False,1997,[7],[6]
20542,1997-06-08,Togo,Zimbabwe,2,1,FIFA World Cup qualification,Lomé,Togo,False,1997,[70],[50]
20543,1997-06-08,Uruguay,Colombia,1,1,FIFA World Cup qualification,Montevideo,Uruguay,False,1997,[43],[5]
20544,1997-06-08,Venezuela,Bolivia,1,1,FIFA World Cup qualification,Valera,Venezuela,False,1997,[112],[37]
20545,1997-06-08,Vietnam,Turkmenistan,0,4,FIFA World Cup qualification,Ho Chi Minh City,Vietnam,False,1997,[102],[142]
20546,1997-06-09,Iran,Kyrgyzstan,3,1,FIFA World Cup qualification,Teheran,Iran,False,1997,[],[]
20547,1997-06-09,Maldives,Syria,0,12,FIFA World Cup qualification,Teheran,Iran,True,1997,[176],[115]
20548,1997-06-10,England,Brazil,0,1,Tournoi de France,Paris,France,True,1997,[12],[1]
20549,1997-06-11,Argentina,Ecuador,0,0,Copa América,Cochabamba,Bolivia,True,1997,[18],[35]
20550,1997-06-11,Australia,Solomon Islands,13,0,FIFA World Cup qualification,Sydney,Australia,False,1997,[33],[171]
20551,1997-06-11,Chile,Paraguay,0,1,Copa América,Cochabamba,Bolivia,True,1997,[21],[31]
20552,1997-06-11,France,Italy,2,2,Tournoi de France,Paris,France,False,1997,[3],[10]
20553,1997-06-11,Iceland,Lithuania,0,0,FIFA World Cup qualification,Reykjavík,Iceland,False,1997,[62],[49]
20554,1997-06-11,Iran,Maldives,9,0,FIFA World Cup qualification,Teheran,Iran,False,1997,[],[176]
20555,1997-06-11,Kyrgyzstan,Syria,2,1,FIFA World Cup qualification,Teheran,Iran,True,1997,[],[115]
20556,1997-06-11,New Zealand,Papua New Guinea,7,0,FIFA World Cup qualification,Auckland,New Zealand,False,1997,[116],[168]
20557,1997-06-11,Pakistan,Kazakhstan,0,7,FIFA World Cup qualification,Lahore,Pakistan,False,1997,[172],[156]
20558,1997-06-12,Bolivia,Venezuela,1,0,Copa América,La Paz,Bolivia,False,1997,[37],[112]
20559,1997-06-12,Croatia,Turkey,1,1,Kirin Cup,Sendai,Japan,True,1997,[25],[29]
20560,1997-06-12,Ghana,Serbia,1,3,Korea Cup,Seoul,South Korea,True,1997,[38],[]
20561,1997-06-12,South Korea,Egypt,3,1,Korea Cup,Seoul,South Korea,False,1997,[],[32]
20562,1997-06-12,Peru,Uruguay,1,0,Copa América,Sucre,Bolivia,True,1997,[45],[43]
20563,1997-06-13,Australia,Tahiti,5,0,FIFA World Cup qualification,Sydney,Australia,False,1997,[33],[157]
20564,1997-06-13,Brazil,Costa Rica,5,0,Copa América,Santa Cruz,Bolivia,True,1997,[1],[66]
20565,1997-06-13,Iran,Syria,2,2,FIFA World Cup qualification,Teheran,Iran,False,1997,[],[115]
20566,1997-06-13,Maldives,Kyrgyzstan,0,6,FIFA World Cup qualification,Teheran,Iran,True,1997,[176],[]
20567,1997-06-13,Mexico,Colombia,2,1,Copa América,Santa Cruz,Bolivia,True,1997,[11],[5]
20568,1997-06-13,Yemen,Indonesia,1,1,FIFA World Cup qualification,Sana'a,Yemen,False,1997,[149],[120]
20569,1997-06-14,Argentina,Chile,2,0,Copa América,Cochabamba,Bolivia,True,1997,[18],[21]
20570,1997-06-14,Egypt,Serbia,0,0,Korea Cup,Suwon,South Korea,True,1997,[32],[]
20571,1997-06-14,South Korea,Ghana,3,0,Korea Cup,Suwon,South Korea,False,1997,[],[38]
20572,1997-06-14,Paraguay,Ecuador,0,2,Copa América,Cochabamba,Bolivia,True,1997,[31],[35]
20573,1997-06-14,Poland,Georgia,4,1,FIFA World Cup qualification,Katowice,Poland,False,1997,[56],[96]
20574,1997-06-15,Bolivia,Peru,2,0,Copa América,La Paz,Bolivia,False,1997,[37],[45]
20575,1997-06-15,Fiji,Papua New Guinea,3,1,FIFA World Cup qualification,Suva,Fiji,False,1997,[158],[168]
20576,1997-06-15,Japan,Turkey,1,0,Kirin Cup,Osaka,Japan,False,1997,[19],[29]
20577,1997-06-15,Mozambique,Tanzania,3,0,COSAFA Cup,Maputo,Mozambique,False,1997,[83],[90]
20578,1997-06-15,Solomon Islands,Tahiti,4,1,FIFA World Cup qualification,Sydney,Australia,True,1997,[171],[157]
20579,1997-06-15,Uruguay,Venezuela,2,0,Copa América,Sucre,Bolivia,True,1997,[43],[112]
20580,1997-06-16,Brazil,Mexico,3,2,Copa América,Santa Cruz,Bolivia,True,1997,[1],[11]
20581,1997-06-16,Colombia,Costa Rica,4,1,Copa América,Santa Cruz,Bolivia,True,1997,[5],[66]
20582,1997-06-16,Egypt,Ghana,2,0,Korea Cup,Seoul,South Korea,True,1997,[32],[38]
20583,1997-06-16,South Korea,Serbia,1,1,Korea Cup,Seoul,South Korea,False,1997,[],[]
20584,1997-06-17,Argentina,Paraguay,1,1,Copa América,Cochabamba,Bolivia,True,1997,[18],[31]
20585,1997-06-17,Australia,Solomon Islands,6,2,FIFA World Cup qualification,Sydney,Australia,False,1997,[33],[171]
20586,1997-06-17,Chile,Ecuador,1,2,Copa América,Cochabamba,Bolivia,True,1997,[21],[35]
20587,1997-06-17,United States,Israel,2,1,Friendly,Jacksonville,United States,False,1997,[],[52]
20588,1997-06-18,Bolivia,Uruguay,1,0,Copa América,La Paz,Bolivia,False,1997,[37],[43]
20589,1997-06-18,New Zealand,Fiji,5,0,FIFA World Cup qualification,Auckland,New Zealand,False,1997,[116],[158]
20590,1997-06-18,Peru,Venezuela,2,0,Copa América,Sucre,Bolivia,True,1997,[45],[112]
20591,1997-06-19,Australia,Tahiti,2,0,FIFA World Cup qualification,Sydney,Australia,False,1997,[33],[157]
20592,1997-06-19,Brazil,Colombia,2,0,Copa América,Santa Cruz,Bolivia,True,1997,[1],[5]
20593,1997-06-19,Mexico,Costa Rica,1,1,Copa América,Santa Cruz,Bolivia,True,1997,[11],[66]
20594,1997-06-20,Iraq,Pakistan,6,1,FIFA World Cup qualification,Baghdad,Iraq,False,1997,[98],[172]
20595,1997-06-20,Uzbekistan,Indonesia,3,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1997,[110],[120]
20596,1997-06-21,Antigua and Barbuda,Saint Lucia,1,1,Friendly,St. John's,Antigua and Barbuda,False,1997,[146],[]
20597,1997-06-21,Bolivia,Colombia,2,1,Copa América,La Paz,Bolivia,False,1997,[37],[5]
20598,1997-06-21,Morocco,Egypt,1,0,African Cup of Nations qualification,Rabat,Morocco,False,1997,[28],[32]
20599,1997-06-21,Papua New Guinea,Fiji,0,1,FIFA World Cup qualification,Port Moresby,Papua New Guinea,False,1997,[168],[158]
20600,1997-06-21,Peru,Argentina,2,1,Copa América,Sucre,Bolivia,True,1997,[45],[18]
20601,1997-06-21,Tahiti,Solomon Islands,1,1,FIFA World Cup qualification,Sydney,Australia,True,1997,[157],[171]
20602,1997-06-22,Angola,Ghana,1,0,African Cup of Nations qualification,Luanda,Angola,False,1997,[72],[38]
20603,1997-06-22,Antigua and Barbuda,Saint Lucia,1,0,Friendly,St. John's,Antigua and Barbuda,False,1997,[146],[]
20604,1997-06-22,Brazil,Paraguay,2,0,Copa América,Santa Cruz,Bolivia,True,1997,[1],[31]
20605,1997-06-22,Cameroon,Gabon,2,2,African Cup of Nations qualification,Yaoundé,Cameroon,False,1997,[59],[55]
20606,1997-06-22,China PR,Vietnam,4,0,FIFA World Cup qualification,Beijing,China PR,False,1997,[79],[102]
20607,1997-06-22,Ecuador,Mexico,1,1,Copa América,Cochabamba,Bolivia,True,1997,[35],[11]
20608,1997-06-22,Estonia,Andorra,4,1,Friendly,Kuressaare,Estonia,False,1997,[104],[187]
20609,1997-06-22,Ivory Coast,Algeria,2,1,African Cup of Nations qualification,Bouaké,Ivory Coast,False,1997,[],[53]
20610,1997-06-22,Japan,Macau,10,0,FIFA World Cup qualification,Tokyo,Japan,False,1997,[19],[175]
20611,1997-06-22,Lebanon,Kuwait,1,3,FIFA World Cup qualification,Beirut,Lebanon,False,1997,[87],[69]
20612,1997-06-22,Liberia,DR Congo,2,1,African Cup of Nations qualification,Monrovia,Liberia,False,1997,[100],[]
20613,1997-06-22,Mali,Benin,3,1,African Cup of Nations qualification,Bamako,Mali,False,1997,[60 65],[129]
20614,1997-06-22,Mozambique,Zambia,2,2,African Cup of Nations qualification,Maputo,Mozambique,False,1997,[83],[20]
20615,1997-06-22,Nepal,Oman,0,6,FIFA World Cup qualification,Tokyo,Japan,True,1997,[152],[92]
20616,1997-06-22,Senegal,Ethiopia,3,0,African Cup of Nations qualification,Dakar,Senegal,False,1997,[58],[109]
20617,1997-06-22,Tajikistan,Turkmenistan,5,0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,1997,[163],[142]
20618,1997-06-22,Tanzania,Togo,1,0,African Cup of Nations qualification,Arusha,Tanzania,False,1997,[90],[70]
20619,1997-06-25,Bolivia,Mexico,3,1,Copa América,La Paz,Bolivia,False,1997,[37],[11]
20620,1997-06-25,Japan,Nepal,3,0,FIFA World Cup qualification,Tokyo,Japan,False,1997,[19],[152]
20621,1997-06-25,Latvia,Andorra,4,1,Friendly,Riga,Latvia,False,1997,[84],[187]
20622,1997-06-25,Macau,Oman,0,2,FIFA World Cup qualification,Tokyo,Japan,True,1997,[175],[92]
20623,1997-06-26,Brazil,Peru,7,0,Copa América,Santa Cruz,Bolivia,True,1997,[1],[45]
20624,1997-06-28,DR Congo,Uganda,0,0,Friendly,Kinshasa,DR Congo,False,1997,[],[80]
20625,1997-06-28,Japan,Oman,1,1,FIFA World Cup qualification,Tokyo,Japan,False,1997,[19],[92]
20626,1997-06-28,Macau,Nepal,2,1,FIFA World Cup qualification,Tokyo,Japan,True,1997,[175],[152]
20627,1997-06-28,Mexico,Peru,1,0,Copa América,Oruro,Bolivia,True,1997,[11],[45]
20628,1997-06-28,Namibia,Malawi,4,1,COSAFA Cup,Windhoek,Namibia,False,1997,[101],[88]
20629,1997-06-28,New Zealand,Australia,0,3,FIFA World Cup qualification,Auckland,New Zealand,False,1997,[116],[33]
20630,1997-06-29,Bolivia,Brazil,1,3,Copa América,La Paz,Bolivia,False,1997,[37],[1]
20631,1997-06-29,Cambodia,Uzbekistan,1,4,FIFA World Cup qualification,Phnom Penh,Cambodia,False,1997,[186],[110]
20632,1997-06-29,El Salvador,United States,1,1,FIFA World Cup qualification,San Salvador,El Salvador,False,1997,[74],[]
20633,1997-06-29,Jamaica,Cuba,3,0,Friendly,Kingston,Jamaica,False,1997,[30],[71]
20634,1997-06-29,Kazakhstan,Iraq,3,1,FIFA World Cup qualification,Almaty,Kazakhstan,False,1997,[156],[98]
20635,1997-06-29,Jersey,Frøya,4,1,Island Games,St. Clement,Jersey,False,1997,[],[]
20636,1997-06-29,Gibraltar,Guernsey,1,2,Island Games,Grouville,Jersey,True,1997,[],[]
20637,1997-06-29,Ynys Môn,Hitra,8,0,Island Games,St. Peter,Jersey,True,1997,[],[]
20638,1997-06-29,Shetland,Isle of Wight,0,0,Island Games,St. Peter,Jersey,True,1997,[],[]
20639,1997-06-30,Jersey,Greenland,2,1,Island Games,St. Peter,Jersey,False,1997,[],[]
20640,1997-06-30,Frøya,Guernsey,1,2,Island Games,St. Peter,Jersey,True,1997,[],[]
20641,1997-07-01,Ynys Môn,Shetland,4,0,Island Games,St. Clement,Jersey,True,1997,[],[]
20642,1997-07-01,Hitra,Isle of Wight,0,4,Island Games,Grouville,Jersey,True,1997,[],[]
20643,1997-07-01,Guernsey,Greenland,0,0,Island Games,St. Helier,Jersey,True,1997,[],[]
20644,1997-07-01,Frøya,Gibraltar,0,4,Island Games,St. Lawrence,Jersey,True,1997,[],[]
20645,1997-07-02,Barbados,Trinidad and Tobago,1,1,Friendly,Bridgetown,Barbados,False,1997,[111],[42]
20646,1997-07-02,Gibraltar,Greenland,5,1,Island Games,St. Lawrence,Jersey,True,1997,[],[]
20647,1997-07-02,Jersey,Guernsey,4,0,Island Games,St. Helier,Jersey,False,1997,[],[]
20648,1997-07-03,Frøya,Greenland,2,1,Island Games,Grouville,Jersey,True,1997,[],[]
20649,1997-07-03,Jersey,Gibraltar,3,2,Island Games,St. Helier,Jersey,False,1997,[],[]
20650,1997-07-03,Ynys Môn,Isle of Wight,0,0,Island Games,St. Peter,Jersey,True,1997,[],[]
20651,1997-07-03,Shetland,Hitra,2,1,Island Games,St. Lawrence,Jersey,True,1997,[],[]
20652,1997-07-03,Frøya,Hitra,4,1,Island Games,Grouville,Jersey,True,1997,[],[]
20653,1997-07-03,Shetland,Gibraltar,2,1,Island Games,St. Lawrence,Jersey,True,1997,[],[]
20654,1997-07-03,Isle of Wight,Guernsey,3,1,Island Games,St. Peter,Jersey,True,1997,[],[]
20655,1997-07-03,Jersey,Ynys Môn,2,1,Island Games,St. Helier,Jersey,False,1997,[],[]
20656,1997-07-04,Jamaica,Grenada,1,1,CFU Caribbean Cup,St. John's,Antigua and Barbuda,True,1997,[30],[127]
20657,1997-07-04,Martinique,Trinidad and Tobago,2,1,CFU Caribbean Cup,Basseterre,Saint Kitts and Nevis,True,1997,[],[42]
20658,1997-07-05,Chile,Colombia,4,1,FIFA World Cup qualification,Santiago,Chile,False,1997,[21],[5]
20659,1997-07-05,Tanzania,Zambia,2,2,COSAFA Cup,Arusha,Tanzania,False,1997,[90],[20]
20660,1997-07-05,Tunisia,Mali,1,0,Friendly,Tunis,Tunisia,False,1997,[26],[60 65]
20661,1997-07-06,Antigua and Barbuda,Grenada,1,3,CFU Caribbean Cup,St. John's,Antigua and Barbuda,False,1997,[146],[127]
20662,1997-07-06,Australia,New Zealand,2,0,FIFA World Cup qualification,Sydney,Australia,False,1997,[33],[116]
20663,1997-07-06,Malawi,Botswana,0,0,Friendly,Lilongwe,Malawi,False,1997,[88],[161]
20664,1997-07-06,Paraguay,Argentina,1,2,FIFA World Cup qualification,Asunción,Paraguay,False,1997,[31],[18]
20665,1997-07-06,Peru,Bolivia,2,1,FIFA World Cup qualification,Lima,Peru,False,1997,[45],[37]
20666,1997-07-06,Saint Kitts and Nevis,Martinique,2,0,CFU Caribbean Cup,Basseterre,Saint Kitts and Nevis,False,1997,[],[]
20667,1997-07-06,Venezuela,Ecuador,1,1,FIFA World Cup qualification,Maracaibo,Venezuela,False,1997,[112],[35]
20668,1997-07-08,Antigua and Barbuda,Jamaica,0,2,CFU Caribbean Cup,St. John's,Antigua and Barbuda,False,1997,[146],[30]
20669,1997-07-08,Saint Kitts and Nevis,Trinidad and Tobago,0,3,CFU Caribbean Cup,Basseterre,Saint Kitts and Nevis,False,1997,[],[42]
20670,1997-07-09,Lithuania,Estonia,2,1,Baltic Cup,Vilnius,Lithuania,False,1997,[49],[104]
20671,1997-07-10,Estonia,Latvia,1,2,Baltic Cup,Vilnius,Lithuania,True,1997,[104],[84]
20672,1997-07-10,Saint Kitts and Nevis,Grenada,2,1,CFU Caribbean Cup,Basseterre,Saint Kitts and Nevis,False,1997,[],[127]
20673,1997-07-10,Trinidad and Tobago,Jamaica,1,1,CFU Caribbean Cup,St. John's,Antigua and Barbuda,True,1997,[42],[30]
20674,1997-07-11,Lithuania,Latvia,1,0,Baltic Cup,Vilnius,Lithuania,False,1997,[49],[84]
20675,1997-07-13,Benin,Ivory Coast,0,0,African Cup of Nations qualification,Cotonou,Benin,False,1997,[129],[]
20676,1997-07-13,DR Congo,Tanzania,1,1,African Cup of Nations qualification,Kinshasa,DR Congo,False,1997,[],[90]
20677,1997-07-13,Egypt,Senegal,2,0,African Cup of Nations qualification,Cairo,Egypt,False,1997,[32],[58]
20678,1997-07-13,Ethiopia,Morocco,0,1,African Cup of Nations qualification,Addis Abeba,Ethiopia,False,1997,[109],[28]
20679,1997-07-13,Gabon,Kenya,1,0,African Cup of Nations qualification,Libreville,Gabon,False,1997,[55],[107]
20680,1997-07-13,Ghana,Zimbabwe,2,1,African Cup of Nations qualification,Accra,Ghana,False,1997,[38],[50]
20681,1997-07-13,Jamaica,Grenada,4,1,CFU Caribbean Cup,St. John's,Antigua and Barbuda,True,1997,[30],[127]
20682,1997-07-13,Mauritius,Mozambique,1,3,African Cup of Nations qualification,Port Louis,Mauritius,False,1997,[151],[83]
20683,1997-07-13,Togo,Liberia,4,0,African Cup of Nations qualification,Lomé,Togo,False,1997,[70],[100]
20684,1997-07-13,Trinidad and Tobago,Saint Kitts and Nevis,4,0,CFU Caribbean Cup,St. John's,Antigua and Barbuda,True,1997,[42],[]
20685,1997-07-13,Tunisia,Guinea,1,0,African Cup of Nations qualification,Tunis,Tunisia,False,1997,[26],[57]
20686,1997-07-20,Argentina,Venezuela,2,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,1997,[18],[112]
20687,1997-07-20,Bolivia,Uruguay,1,0,FIFA World Cup qualification,La Paz,Bolivia,False,1997,[37],[43]
20688,1997-07-20,Chile,Paraguay,2,1,FIFA World Cup qualification,Santiago,Chile,False,1997,[21],[31]
20689,1997-07-20,Colombia,Ecuador,1,0,FIFA World Cup qualification,Barranquilla,Colombia,False,1997,[5],[35]
20690,1997-07-20,Iceland,Norway,0,1,Friendly,Reykjavík,Iceland,False,1997,[62],[17]
20691,1997-07-20,Mozambique,Namibia,1,1,COSAFA Cup,Maputo,Mozambique,False,1997,[83],[101]
20692,1997-07-27,Algeria,Benin,2,0,African Cup of Nations qualification,Algiers,Algeria,False,1997,[53],[129]
20693,1997-07-27,Angola,Zimbabwe,2,1,African Cup of Nations qualification,Luanda,Angola,False,1997,[72],[50]
20694,1997-07-27,Cameroon,Kenya,1,1,African Cup of Nations qualification,Yaoundé,Cameroon,False,1997,[59],[107]
20695,1997-07-27,DR Congo,Togo,1,0,African Cup of Nations qualification,Kinshasa,DR Congo,False,1997,[],[70]
20696,1997-07-27,Egypt,Ethiopia,8,1,African Cup of Nations qualification,Alexandria,Egypt,False,1997,[32],[109]
20697,1997-07-27,Gabon,Namibia,1,1,African Cup of Nations qualification,Libreville,Gabon,False,1997,[55],[101]
20698,1997-07-27,Iceland,Faroe Islands,1,0,Friendly,Höfn,Iceland,False,1997,[62],[136]
20699,1997-07-27,Ivory Coast,Mali,4,2,African Cup of Nations qualification,Bouaké,Ivory Coast,False,1997,[],[60 65]
20700,1997-07-27,Liberia,Tanzania,1,0,African Cup of Nations qualification,Monrovia,Liberia,False,1997,[100],[90]
20701,1997-07-27,Morocco,Senegal,3,0,African Cup of Nations qualification,Rabat,Morocco,False,1997,[28],[58]
20702,1997-07-27,Mozambique,Malawi,2,1,African Cup of Nations qualification,Maputo,Mozambique,False,1997,[83],[88]
20703,1997-07-27,Zambia,Mauritius,1,0,African Cup of Nations qualification,Chililabombwe,Zambia,False,1997,[20],[151]
20704,1997-08-02,Zambia,Mozambique,2,1,COSAFA Cup,Lusaka,Zambia,False,1997,[20],[83]
20705,1997-08-05,Belarus,Israel,2,3,Friendly,Minsk,Belarus,False,1997,[91],[52]
20706,1997-08-06,Estonia,Faroe Islands,0,2,Friendly,Tartu,Estonia,False,1997,[104],[136]
20707,1997-08-06,Hungary,Malta,3,0,Friendly,Siófok,Hungary,False,1997,[76],[122]
20708,1997-08-06,Jamaica,Colombia,1,0,Friendly,Kingston,Jamaica,False,1997,[30],[5]
20709,1997-08-06,Slovakia,Switzerland,1,0,Friendly,Bratislava,Slovakia,False,1997,[24],[51]
20710,1997-08-06,Sweden,Lithuania,1,0,Friendly,Malmö,Sweden,False,1997,[16],[49]
20711,1997-08-07,Cameroon,Nigeria,0,1,Friendly,Tunis,Tunisia,True,1997,[59],[]
20712,1997-08-07,Tunisia,Zambia,3,1,Friendly,Tunis,Tunisia,False,1997,[26],[20]
20713,1997-08-07,United States,Ecuador,0,1,Friendly,Baltimore,United States,False,1997,[],[35]
20714,1997-08-09,Cameroon,Zambia,3,3,Friendly,Tunis,Tunisia,True,1997,[59],[20]
20715,1997-08-09,Malawi,Tanzania,2,2,COSAFA Cup,Lilongwe,Malawi,False,1997,[88],[90]
20716,1997-08-09,Tunisia,Nigeria,2,0,Friendly,Tunis,Tunisia,False,1997,[26],[]
20717,1997-08-10,Costa Rica,El Salvador,0,0,FIFA World Cup qualification,San José,Costa Rica,False,1997,[66],[74]
20718,1997-08-10,South Korea,Brazil,1,2,Friendly,Seoul,South Korea,False,1997,[],[1]
20719,1997-08-13,Japan,Brazil,0,3,Friendly,Osaka,Japan,False,1997,[19],[1]
20720,1997-08-16,Burkina Faso,Kenya,2,4,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,1997,[99],[107]
20721,1997-08-16,Morocco,Gabon,2,0,FIFA World Cup qualification,Casablanca,Morocco,False,1997,[28],[55]
20722,1997-08-16,South Africa,Congo,1,0,FIFA World Cup qualification,Johannesburg,South Africa,False,1997,[23],[94]
20723,1997-08-16,Zambia,DR Congo,2,0,FIFA World Cup qualification,Lusaka,Zambia,False,1997,[20],[]
20724,1997-08-17,Canada,Iran,0,1,Friendly,Toronto,Canada,False,1997,[48],[]
20725,1997-08-17,Egypt,Liberia,5,0,FIFA World Cup qualification,Cairo,Egypt,False,1997,[32],[100]
20726,1997-08-17,Ghana,Sierra Leone,0,2,FIFA World Cup qualification,Obuasi,Ghana,False,1997,[38],[86]
20727,1997-08-17,Guinea,Nigeria,1,0,FIFA World Cup qualification,Conakry,Guinea,False,1997,[57],[]
20728,1997-08-17,Togo,Angola,1,1,FIFA World Cup qualification,Lomé,Togo,False,1997,[70],[72]
20729,1997-08-17,Tunisia,Namibia,4,0,FIFA World Cup qualification,Tunis,Tunisia,False,1997,[26],[101]
20730,1997-08-17,Zimbabwe,Cameroon,1,2,FIFA World Cup qualification,Harare,Zimbabwe,False,1997,[50],[59]
20731,1997-08-19,Greece,Cyprus,2,1,Friendly,Heraklion,Greece,False,1997,[40],[77]
20732,1997-08-19,Latvia,Azerbaijan,0,0,Friendly,Riga,Latvia,False,1997,[84],[125]
20733,1997-08-20,Belarus,Sweden,1,2,FIFA World Cup qualification,Minsk,Belarus,False,1997,[91],[16]
20734,1997-08-20,Bosnia and Herzegovina,Denmark,3,0,FIFA World Cup qualification,Sarajevo,Bosnia and Herzegovina,False,1997,[139],[4]
20735,1997-08-20,Bulgaria,Israel,1,0,FIFA World Cup qualification,Sofia,Bulgaria,False,1997,[14],[52]
20736,1997-08-20,Colombia,Bolivia,3,0,FIFA World Cup qualification,Barranquilla,Colombia,False,1997,[5],[37]
20737,1997-08-20,Czech Republic,Faroe Islands,2,0,FIFA World Cup qualification,Teplice,Czech Republic,False,1997,[6],[136]
20738,1997-08-20,Ecuador,Paraguay,2,1,FIFA World Cup qualification,Quito,Ecuador,False,1997,[35],[31]
20739,1997-08-20,Estonia,Austria,0,3,FIFA World Cup qualification,Tallinn,Estonia,False,1997,[104],[34]
20740,1997-08-20,Finland,Norway,0,4,FIFA World Cup qualification,Helsinki,Finland,False,1997,[78],[17]
20741,1997-08-20,Hungary,Switzerland,1,1,FIFA World Cup qualification,Budapest,Hungary,False,1997,[76],[51]
20742,1997-08-20,Republic of Ireland,Lithuania,0,0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,1997,[39],[49]
20743,1997-08-20,Liechtenstein,Iceland,0,4,FIFA World Cup qualification,Eschen,Liechtenstein,False,1997,[154],[62]
20744,1997-08-20,Northern Ireland,Germany,1,3,FIFA World Cup qualification,Belfast,Northern Ireland,False,1997,[68],[2]
20745,1997-08-20,Portugal,Armenia,3,1,FIFA World Cup qualification,Setúbal,Portugal,False,1997,[13],[108]
20746,1997-08-20,Romania,North Macedonia,4,2,FIFA World Cup qualification,Bucharest,Romania,False,1997,[15],[]
20747,1997-08-20,Russia,Serbia,0,1,Friendly,St. Petersburg,Russia,False,1997,[8],[]
20748,1997-08-20,Turkey,Wales,6,4,FIFA World Cup qualification,Istanbul,Turkey,False,1997,[29],[82]
20749,1997-08-20,Ukraine,Albania,1,0,FIFA World Cup qualification,Kyïv,Ukraine,False,1997,[67],[118]
20750,1997-08-20,Uruguay,Chile,1,0,FIFA World Cup qualification,Montevideo,Uruguay,False,1997,[43],[21]
20751,1997-08-20,Venezuela,Peru,0,3,FIFA World Cup qualification,Barinas,Venezuela,False,1997,[112],[45]
20752,1997-08-21,Lebanon,Iraq,0,2,Friendly,Beirut,Lebanon,False,1997,[87],[98]
20753,1997-08-24,South Korea,Tajikistan,4,1,Friendly,Daegu,South Korea,False,1997,[],[163]
20754,1997-08-24,Peru,Colombia,2,1,Friendly,Lima,Peru,False,1997,[45],[5]
20755,1997-08-24,Slovakia,Czech Republic,2,1,FIFA World Cup qualification,Bratislava,Slovakia,False,1997,[24],[6]
20756,1997-08-24,Uzbekistan,Yemen,5,1,FIFA World Cup qualification,Tashkent,Uzbekistan,False,1997,[110],[149]
20757,1997-08-30,South Korea,China PR,0,0,Friendly,Seoul,South Korea,False,1997,[],[79]
20758,1997-08-31,Jamaica,Trinidad and Tobago,6,1,Friendly,Kingston,Jamaica,False,1997,[30],[42]
20759,1997-09-02,China PR,Kazakhstan,3,0,Friendly,Dalian,China PR,False,1997,[79],[156]
20760,1997-09-02,United Arab Emirates,Iran,3,1,Friendly,Abu Dhabi,United Arab Emirates,False,1997,[64],[]
20761,1997-09-04,Nepal,Pakistan,0,2,SAFF Cup,Kathmandu,Nepal,False,1997,[152],[172]
20762,1997-09-05,Maldives,Bangladesh,1,1,SAFF Cup,Kathmandu,Nepal,True,1997,[176],[137]
20763,1997-09-06,Armenia,Albania,3,0,FIFA World Cup qualification,Yerevan,Armenia,False,1997,[108],[118]
20764,1997-09-06,Austria,Sweden,1,0,FIFA World Cup qualification,Vienna,Austria,False,1997,[34],[16]
20765,1997-09-06,Azerbaijan,Norway,0,1,FIFA World Cup qualification,Baku,Azerbaijan,False,1997,[125],[17]
20766,1997-09-06,Croatia,Bosnia and Herzegovina,3,2,FIFA World Cup qualification,Zagreb,Croatia,False,1997,[25],[139]
20767,1997-09-06,El Salvador,Colombia,2,2,Friendly,East Rutherford,United States,True,1997,[74],[5]
20768,1997-09-06,Faroe Islands,Czech Republic,0,2,FIFA World Cup qualification,Toftir,Faroe Islands,False,1997,[136],[6]
20769,1997-09-06,Germany,Portugal,1,1,FIFA World Cup qualification,Berlin,Germany,False,1997,[2],[13]
20770,1997-09-06,Iceland,Republic of Ireland,2,2,FIFA World Cup qualification,Reykjavík,Iceland,False,1997,[62],[39]
20771,1997-09-06,South Korea,Kazakhstan,3,0,FIFA World Cup qualification,Seoul,South Korea,False,1997,[],[156]
20772,1997-09-06,Latvia,Estonia,1,0,FIFA World Cup qualification,Riga,Latvia,False,1997,[84],[104]
20773,1997-09-06,Liechtenstein,Romania,1,8,FIFA World Cup qualification,Eschen,Liechtenstein,False,1997,[154],[15]
20774,1997-09-06,Lithuania,North Macedonia,2,0,FIFA World Cup qualification,Vilnius,Lithuania,False,1997,[49],[]
20775,1997-09-06,Netherlands,Belgium,3,1,FIFA World Cup qualification,Rotterdam,Netherlands,False,1997,[9],[44]
20776,1997-09-06,Poland,Hungary,1,0,Friendly,Warsaw,Poland,False,1997,[56],[76]
20777,1997-09-06,Slovenia,Greece,0,3,FIFA World Cup qualification,Ljubljana,Slovenia,False,1997,[89],[40]
20778,1997-09-06,Sri Lanka,Pakistan,2,0,SAFF Cup,Kathmandu,Nepal,True,1997,[126],[172]
20779,1997-09-06,Switzerland,Finland,1,2,FIFA World Cup qualification,Lausanne,Switzerland,False,1997,[51],[78]
20780,1997-09-07,India,Bangladesh,3,0,SAFF Cup,Kathmandu,Nepal,True,1997,[121],[137]
20781,1997-09-07,Jamaica,Canada,1,0,FIFA World Cup qualification,Kingston,Jamaica,False,1997,[30],[48]
